Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-09-01,75.0,78.75,71.25,78.75,10216470,BE,37463,272.71,10216470
2026-09-02,76.8,81.4,75.25,78.55,4060604,BE,20499,198.09,4060604
2026-09-03,77.0,77.9,74.63,74.73,2290257,BE,11873,192.9,2290257
