Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-06-18,46.6,48.65,46.01,46.44,34936,EQ,277,126.12,30334
2026-06-19,46.95,47.0,46.0,46.67,18873,EQ,279,67.65,15234
2026-06-22,46.9,46.94,46.13,46.71,16690,EQ,273,61.14,11740
2026-06-23,46.99,47.14,46.0,46.54,23745,EQ,192,123.67,14461
2026-06-24,46.49,46.67,46.01,46.45,7118,EQ,138,51.58,6680
2026-06-25,46.04,46.9,46.04,46.34,9256,EQ,126,73.46,5275
