Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-08-10,329.65,346.1,313.2,346.1,3679600,ST,5223,704.5,3670000
2026-08-11,363.4,363.4,363.4,363.4,104400,ST,168,621.43,104400
2026-08-12,381.55,381.55,356.6,381.55,1467600,ST,1808,811.73,1291600
