Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-03-04,185.0,214.42,175.58,183.1,4332,EQ,128,33.84,812
2026-03-05,183.1,185.0,175.62,178.28,5412,EQ,152,35.61,4564
2026-03-06,177.01,177.01,172.75,173.02,2195,EQ,108,20.32,2104
2026-03-09,179.0,179.0,166.0,168.11,2827,EQ,73,38.73,2680
2026-03-10,171.48,171.48,169.33,170.92,1728,EQ,26,66.46,1012
2026-03-11,170.1,170.11,167.5,167.59,1936,EQ,57,33.96,1890
2026-03-12,167.59,167.59,164.57,165.13,1056,EQ,56,18.86,978
2026-03-13,163.17,163.25,161.09,161.64,2839,EQ,57,49.81,2746
2026-03-16,161.6,174.98,158.63,168.55,6824,EQ,81,84.25,3467
2026-03-17,164.7,165.8,163.22,165.13,1738,EQ,51,34.08,1633
2026-03-18,165.11,168.0,164.75,166.07,142,EQ,18,7.89,131
2026-03-19,163.01,165.32,160.36,160.44,1601,EQ,45,35.58,1404
2026-03-20,164.71,164.71,159.6,161.31,828,EQ,46,18.0,790
2026-03-23,157.01,159.41,152.96,154.26,1835,EQ,48,38.23,1592
2026-03-24,156.07,162.0,155.43,157.61,5030,EQ,48,104.79,3042
2026-03-25,160.25,161.97,160.21,160.5,1592,EQ,15,106.13,1236
2026-03-27,161.47,161.47,156.1,156.37,618,EQ,50,12.36,577
2026-03-30,158.26,159.06,150.0,158.77,2053,EQ,66,31.11,1177
2026-04-01,155.29,158.77,153.39,156.71,8060,EQ,104,77.5,7867
2026-04-02,150.34,155.0,150.2,154.53,4889,EQ,102,47.93,3259
2026-04-06,154.95,157.56,153.72,156.91,370,EQ,18,20.56,145
2026-04-07,156.26,158.46,156.08,158.38,5549,EQ,27,205.52,2633
2026-04-08,164.77,167.0,164.74,166.93,2219,EQ,25,88.76,1369
2026-04-09,165.23,165.23,163.21,163.57,537,EQ,23,23.35,503
2026-04-10,166.93,167.01,166.34,167.01,8,EQ,3,2.67,6
