Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-08-17,340.0,350.0,340.0,350.0,76,EQ,3,25.33,76
2026-08-18,347.9,347.9,346.8,347.9,59,EQ,21,2.81,59
